Judul,Tahun
A Novel Multi-Feature Representation of Images for Heterogeneous IoTs,2016
Optimum Biasing for Cell Load Balancing Under QoS and Interference Management in HetNets,2016
Numerical Simulation of Rock Breakage Modes under Confining Pressures in Deep Mining: An Experimental Investigation,2016
SDN and Virtualization Solutions for the Internet of Things: A Survey,2016
Weight Self-Adjustment Adams Implicit Filtering Algorithm for Attitude Estimation Applied to Underwater Gliders,2016
Finite-Frequency Fault Detection for Two-Dimensional Roesser Systems,2016
Low-Complexity Group Alternate Iterative List Detection for MIMO Systems,2016
Security-Reliability Tradeoff for Friendly Jammer Assisted User-Pair Selection in the Face of Multiple Eavesdroppers,2016
The Forbidden Sentient Computer: Recent Progress in the Electronic Monitoring of Consciousness,2016
Improving Home Automation Security; Integrating Device Fingerprinting Into Smart Home,2016
CRATER: A Crowd Sensing Application to Estimate Road Conditions,2016
An Event-Driven Service Provisioning Mechanism for IoT (Internet of Things) System Interaction,2016
"Internet of Vehicles: Motivation, Layered Architecture, Network Model, Challenges, and Future Aspects",2016
Indexing Simple Graphs by Means of the Resistance Distance,2016
Structural Resemblance Between Droop Controllers and Phase-Locked Loops,2016
A Look at the Recent Wireless Positioning Techniques With a Focus on Algorithms for Moving Receivers,2016
Temporal Dynamic Matrix Factorization for Missing Data Prediction in Large Scale Coevolving Time Series,2016
Towards Low Cost Prototyping of Mobile Opportunistic Disconnection Tolerant Networks and Systems,2016
A New Energy Prediction Algorithm for Energy-Harvesting Wireless Sensor Networks With Q-Learning,2016
Some Connections Between Classical Coding and Network Coding Over Erroneous Cyclic Networks,2016
Interactive Reference Region Based Multi-Objective Evolutionary Algorithm Through Decomposition,2016
Efficient Resource Management by Exploiting D2D Communication for 5G Networks,2016
Performance Evaluation for Local Anchor-Based Dual Connectivity in 5G User-Centric Network,2016
Double Sample Data Fusion Method Based on Combination Rules,2016
A Deep Learning Framework of Quantized Compressed Sensing for Wireless Neural Recording,2016
Analog Circuit Realization of Arbitrary-Order Fractional Hopfield Neural Networks: A Novel Application of Fractor to Defense Against Chip Cloning Attacks,2016
Adaptive Base Station Cooperation for Physical Layer Security in Two-Cell Wireless Networks,2016
A Fast Non-Smooth Nonnegative Matrix Factorization for Learning Sparse Representation,2016
AG-MIC: Azure-Based Generalized Flow for Medical Image Classification,2016
Observer-Based Distributed Fault Detection and Isolation for Heterogeneous Discrete-Time Multi-Agent Systems With Disturbances,2016
Hybrid PAPR Reduction Scheme for FBMC/OQAM Systems Based on Multi Data Block PTS and TR Methods,2016
Convergence Analysis and Improvement of the Chicken Swarm Optimization Algorithm,2016
A Cuckoo Search-Support Vector Machine Model for Predicting Dynamic Measurement Errors of Sensors,2016
Design and Simulation of a Frequency-Diverse Aperture for Imaging of Human-Scale Targets,2016
Dynamic User Clustering and Power Allocation for Uplink and Downlink Non-Orthogonal Multiple Access (NOMA) Systems,2016
Experimental Study on Key Generation for Physical Layer Security in Wireless Communications,2016
Mean Deviation Similarity Index: Efficient and Reliable Full-Reference Image Quality Evaluator,2016
Can Gray Code Improve the Performance of Distributed Video Coding?,2016
Enhanced Transmit Antenna Selection Scheme for Secure Throughput Maximization Without CSI at the Transmitter,2016
Hybrid Decode-Forward & Amplify-Forward Relaying With Non-Orthogonal Multiple Access,2016
Destination-Aided Wireless Power Transfer in Energy-Limited Cognitive Relay Systems,2016
Real-Time Positioning Based on Millimeter Wave Device to Device Communications,2016
Historical Information Aware Unequal Error Protection of Scalable HEVC/H.265 Streaming Over Free Space Optical Channels,2016
Reordered Elias Gamma Error Correction Codes for the Near-Capacity Transmission of Multimedia Information,2016
Truncated-ARQ Aided Adaptive Network Coding for Cooperative Two-Way Relaying Networks: Cross-Layer Design and Analysis,2016
Multi-Focus Image Fusion Through Gradient- Based Decision Map Construction and Mathematical Morphology,2016
Feasibility of Ambient RF Energy Harvesting for Self-Sustainable M2M Communications Using Transparent and Flexible Graphene Antennas,2016
The Effect of Narrow-Band Transmission on Recognition of Paralinguistic Information From Human Vocalizations,2016
UML-Based Development of Embedded Real-Time Software on Multi-Core in Practice: Lessons Learned and Future Perspectives,2016
Recent Advances in Fog Radio Access Networks: Performance Analysis and Radio Resource Allocation,2016
Device-to-Device Communications in Unlicensed Spectrum: Mode Selection and Resource Allocation,2016
Energy-Efficient Offloading for Mobile Edge Computing in 5G Heterogeneous Networks,2016
Interference Reduction by Millimeter Wave Technology for 5G-Based Green Communications,2016
Linear Transceiver Design for Full-Duplex Multi-Cell MIMO Systems,2016
Selecting Best Answer: An Empirical Analysis on Community Question Answering Sites,2016
A Depth Map Post-Processing Approach Based on Adaptive Random Walk With Restart,2016
Joint Downlink and Uplink Interference Management for Device to Device Communication Underlaying Cellular Networks,2016
Epileptic MEG Spikes Detection Using Common Spatial Patterns and Linear Discriminant Analysis,2016
User-Centred Design and Usability Evaluation of a Heart Rate Variability Biofeedback Game,2016
Augmenting Variable Stiffness Actuation Using Reaction Wheels,2016
Correlation Visualization of Time-Varying Patterns for Multi-Variable Data,2016
Skyline Path Queries With Aggregate Attributes,2016
High-kVp Assisted Metal Artifact Reduction for X-Ray Computed Tomography,2016
Statistical Traffic Properties and Model Inference for Shared Cache Interface in Multi-Core CPUs,2016
Discovering Patterns With Weak-Wildcard Gaps,2016
PTA: An Efficient System for Transaction Database Anonymization,2016
Spectral Efficiency of Mixed-ADC Receivers for Massive MIMO Systems,2016
Fault Location Observability using Phasor Measurements Units via Semidefinite Programming,2016
Biometric Behavior Authentication Exploiting Propagation Characteristics of Wireless Channel,2016
Internet Use and Its Impact on Individual Physical Health,2016
Fountain Coded Cooperative Communications for LTE-A Connected Heterogeneous M2M Network,2016
A New Sparse Signal-Matched Measurement Matrix for Compressive Sensing in UWB Communication,2016
A Pattern-Based Approach for Sarcasm Detection on Twitter,2016
Positioning Accuracy Evaluation for the Collaborative Automation of Mining Fleet With the Support of Memory Cutting Technology,2016
On Quality-of-Service Provisioning in IEEE 802.11ax WLANs,2016
Distributed Reciprocal-Selection-Based ‘Win-Win’ Cooperative Medium Access and its Stability Analysis,2016
"A Temporal-Spatial Method for Group Detection, Locating and Tracking",2016
Location-Aware Authorization Scheme for Emergency Response,2016
A Hybrid Synchrophasor and GOOSE-Based Power System Synchronization Scheme,2016
Folksonomy Based Trend Analysis on Community Question Answering Sites: A Perspective on Software Technologies,2016
Survey on Threats and Attacks on Mobile Networks,2016
Multi-Armed Bandit Channel Access Scheme With Cognitive Radio Technology in Wireless Sensor Networks for the Internet of Things,2016
Robots That Think Fast and Slow: An Example of Throwing the Ball Into the Basket,2016
Beamforming for Combating Inter-cluster and Intra-cluster Interference in Hybrid NOMA Systems,2016
Two New Theories for the Current Charge Relativity and the Electric Origin of the Magnetic Force Between Two Filamentary Current Elements,2016
Local Stereo Matching Based on Support Weight With Motion Flow for Dynamic Scene,2016
Exposure to RF EMF From Array Antennas in 5G Mobile Communication Equipment,2016
Attribute Reduction Based on Rough Approximation Set in Algebra and Information Views,2016
Flexible Flow Converging: A Systematic Case Study on Forwarding Plane Programmability of Protocol-Oblivious Forwarding (POF),2016
"Tell Me What You Eat, and I Will Tell You Where You Come From: A Data Science Approach for Global Recipe Data on the Web",2016
Secure and Scalable Statistical Computation of Questionnaire Data in R,2016
A New Quadri-Polarization Reconfigurable Circular Patch Antenna,2016
Joint Design of the Spatial and of the Classic Symbol Alphabet Improves Single-RF Spatial Modulation,2016
Sensing the Crowds Using Bluetooth Low Energy Tags,2016
Energy Efficient Resource Allocation in D2D-Assisted Heterogeneous Networks with Relays,2016
Routing and Spectrum Assignment for Dual Failure Path Protected Elastic Optical Networks,2016
Cost Effective Genetic Algorithm for Workflow Scheduling in Cloud Under Deadline Constraint,2016
On Wireless Power Transfer and Max Flow in Rechargeable Wireless Sensor Networks,2016
Efficient Target Detection and Joint Estimation of Target Parameters With a Two-Element Rotating Antenna,2016
Energy Efficiency Tradeoff in Interference Channels,2016
Analysis and Optimization of FFR-Aided OFDMA-Based Heterogeneous Cellular Networks,2016
On Using Spectrum History to Manage Opportunistic Access in Cognitive Radio Networks,2016
1.5 Gbit/s FPGA Implementation of a Fully-Parallel Turbo Decoder Designed for Mission-Critical Machine-Type Communication Applications,2016
Recent Advances in Energy-Efficient Routing Protocols for Wireless Sensor Networks: A Review,2016
Fringe Pattern Analysis With Message Passing Based Expectation Maximization for Fringe Projection Profilometry,2016
Alternating Iteration for  lp  ( $0,2016
Remote Sensing Image Fusion Based on Adaptive IHS and Multiscale Guided Filter,2016
New Residue Arithmetic Based Barrett Algorithms: Modular Integer Computations,2016
Eigenvalue-Based Spectrum Sensing for Multiple Received Signals Under the Non-Reconstruction Framework of Compressed Sensing,2016
Survey of Strategies for Switching Off Base Stations in Heterogeneous Networks for Greener 5G Systems,2016
A Survey on Cloud Gaming: Future of Computer Games,2016
Defending Against Byzantine Attack in Cooperative Spectrum Sensing: Defense Reference and Performance Analysis,2016
Retinal Fundus Image Analysis for Diagnosis of Glaucoma: A Comprehensive Survey,2016
Selective Level Set Segmentation Using Fuzzy Region Competition,2016
Adaptive Dynamic Surface Control of MEMS Gyroscope Sensor Using Fuzzy Compensator,2016
Frequency-Domain Oversampling for Cognitive CDMA Systems: Enabling Robust and Massive Multiple Access for Internet of Things,2016
Computational Security for Context-Awareness in Vehicular Ad-Hoc Networks,2016
Sparse Reconstruction of Compressive Sensing Multi-Spectral Data Using an Inter-Spectral Multi-Layered Conditional Random Field Model,2016
A Device-Centric Scheme for Relay Selection in a Dynamic Network Scenario for 5G Communication,2016
Public Safety Priority-Based User Association for Load Balancing and Interference Reduction in PS-LTE Systems,2016
Impact of Rocks and Minerals on Underground Magneto-Inductive Communication and Localization,2016
An Adaptive Early Node Compromise Detection Scheme for Hierarchical WSNs,2016
A Novel Broadband Dual-Polarized Antenna Element for LTE700 MHz/GSM850 MHz/GSM900 MHz Applications,2016
Evolutionary Design of Adjustable Six-Linkage Bar Manufacturing Mechanisms Using Niche Genetic Algorithms,2016
Fine-Grained HTTP Web Traffic Analysis Based on Large-Scale Mobile Datasets,2016
MAPE-K Interfaces for Formal Modeling of Real-Time Self-Adaptive Multi-Agent Systems,2016
A Comprehensive Review of Solutions and Strategies for Cold Start of Automotive Proton Exchange Membrane Fuel Cells,2016
A Branching-Process-Based Method to Check Soundness of Workflow Systems,2016
Coded Downlink Multi-user MC-CDMA System using Transmitter Pre-processing: Performance Results,2016
Low SNR Uplink CFO Estimation for Energy Efficient IoT Using LTE,2016
