Judul,Tahun
EVI-GPBO: Estimated Variance Integration-Based Gaussian Process Bayesian Optimization,2025
An Explainable Deep Learning Framework for Sorghum Weed Classification Using Multi-Scale Feature Enhanced DenseNet,2025
Cluster-HGNN: Deep Local Features Clustering for Few-Shot Image Classification With Hybrid Graph Neural Networks,2025
LENet: A Lightweight and Efficient High-Resolution Network for Human Pose Estimation,2025
"Interval-Stochastic Programming for Integrated Generation, Transmission, and Energy Storage System (ESS) Planning Considering Uncertainty in Renewable Energy Sources",2025
Incipient Fault Localization Using Sheath and Impedance-Based Method for Single-Bonded Underground Cables,2025
MASC: Wearable Design for Infectious Disease Detection Through Machine Learning,2025
Optimizing Subchannel Assignment and Power Allocation for Network Slicing in High-Density NOMA Networks: A Q-Learning Approach,2025
CroMatcher 2.0: A Comprehensive Analysis of the Improved Ontology Matching System,2025
A Real-Time Human Pose Measurement System for Human-In-The-Loop Dynamic Simulators,2025
Optimal Asynchronous Guaranteed Cost Control of Uncertain Markov Jump Systems With Actuator Saturation and Nonideal Transition Probabilities,2025
Current Trends and Advances in Extractive Text Summarization: A Comprehensive Review,2025
"The Effects of Servitization, Digitalization, and Digital Learning Orientation on Sustainable Performance: A Hybrid PLS-SEM-ANN Model",2025
Deep Unfolding-Aided Parameter Tuning for Plug-and-Play-Based Video Snapshot Compressive Imaging,2025
Enhancing Content Caching in D2D Networks: A Stackelberg Game Approach With Wireless Energy Transfer and Social Awareness,2025
Unified Security Framework Using Device-Specific Fingerprint: Mitigating Hardware Trojans and Authenticating Firmware Updates,2025
Hybrid Model for Network Traffic Anomaly Detection Based on Parallel Two-Stage Feature Fusion,2025
EffTEE: Efficient Image Classification and Object Detection on Mobile Devices Using Trusted Execution Environments,2025
Vehicle Detection and Tracking Based on Improved YOLOv8,2025
EMFF-Net: Edge-Enhancement Multi-Scale Feature Fusion Network,2025
Log-Driven Behavior Discrimination of Process Robots Using Entropy Similarity,2025
The Obfuscated Network Steganography,2025
Two-Tiered Privacy Preserving Framework for Software-Defined Networking Driven Defence Mechanism for Consumer Platforms,2025
CPW-Fed Dual Band Flexible Antenna for Energy IoT Applications at 380/940 MHz,2025
High Accuracy Data Classification and Feature Selection for Incomplete Information Systems Using Extended Limited Tolerance Relation and Conditional Entropy Approach,2025
Variable Length Multi-Objective Whale Optimization for Trust Aware Data Gathering in Wireless Sensor Network,2025
AEFFNet: Attention Enhanced Feature Fusion Network for Small Object Detection in UAV Imagery,2025
Design Choices for an Integrated Optical Electric Field Sensor in Lithium Niobate on Insulator,2025
A Survey of Deep Learning Techniques for Arabic Aspect-Based Sentiment Analysis,2025
Study on Rapid Calculation and Graded Early Warning System for Conductor Temperature of 10 kV XLPE Cables,2025
Dynamic Text Augmentation for Robust Sentiment Analysis: Enhancing Model Performance With EDA and Multi-Channel CNN,2025
Interacting Large Language Model Agents Bayesian Social Learning Based Interpretable Models,2025
Advancing Interoperable IoT-Based Access Control Systems: A Unified Security Approach in Diverse Environments,2025
Development and Evaluation of Enhanced Navigation Filters for Underwater Glider,2025
Crafting the Path: Robust Query Rewriting for Information Retrieval,2025
Fusion of Hand Biometrics for Border Control Involving Fingerprint and Finger Vein,2025
Graph Multi-Resolution Transformer for Road Traffic Anomaly Detection,2025
ADS-YOLO: A Multi-Scale Feature Extraction Remote Sensing Image Object Detection Algorithm Based on Dilated Residuals,2025
Dual-Knowledge-Driven Interpretable Decision Support System for Stroke Critical-Care Rehabilitation: Design and Multi-Center Study,2025
"Internet of Paint (IoP): Design, Challenges, Applications, and Future Directions",2025
Experimental Analysis of Fuzzy Gain-Scheduled PID Controller With a Feedforward Compensator for an Ultra-Precise Piezoactuated Micropositioning Stage,2025
Leveraging Synthetic Data for Improved Manipuri-English Code-Switched ASR,2025
Deep Stereo Network With Cross-Correlation Volume Construction and Least Square Aggregation,2025
Security and Market Liquidity Enhanced Transactive Energy System for Residential End Users,2025
Speech Intelligibility Prediction Using Binaural Processing for Hearing Loss,2025
Development of Vehicle Motion Control Logic for Ride Comfort Optimization Based on Passenger Seating Position,2025
EILEEN: A Multi-Modal Framework for Extracting Alcohol Consumption Patterns From Bilingual Clinical Notes,2025
Assessing Driving Risk Level: Harnessing Deep Learning Hybrid Model With Intercity Bus Naturalistic Driving Data,2025
PFRNet: A Small Object Detection Method Based on Parallel Feature Extraction and Attention Mechanism,2025
Power Loss Observations in Algorithmically Designed PMSM Stator Windings Utilizing the Freedoms Afforded by Additive Manufacturing,2025
Headline-Guided Extractive Summarization for Thai News Articles,2025
Fibromyalgia Detection and Diagnosis: A Systematic Review of Data-Driven Approaches and Clinical Implications,2025
Multi-Task Nonparametric Regression Under Joint Sparsity,2025
Attention Enhanced InceptionNeXt-Based Hybrid Deep Learning Model for Lung Cancer Detection,2025
A Survey on Spoken Italian Datasets and Corpora,2025
Island Partition Strategy Based on Entropy Method-Set Pair Analysis for Microgrids,2025
"Eclipse Attacks in Blockchain Networks: Detection, Prevention, and Future Directions",2025
Adaptive Circular Receptive Field for Remote Sensing Image Target Detection,2025
Adaptive Neural Network Control for Industrial Optical Tweezers With Uncertain Closed Architecture,2025
Assistive Technology Classification for Students With Disabilities in Higher Education: A Systematic Literature Review,2025
Enhancing Digital Identity and Access Control in Event Management Systems Using Sui Blockchain,2025
Conservation Voltage Reduction in Distribution Networks: A Comprehensive Review,2025
Precise Recognition and Feature Depth Analysis of Tennis Training Actions Based on Multimodal Data Integration and Key Action Classification,2025
Enhancing Accessibility Through Machine Learning: A Review on Visual and Hearing Impairment Technologies,2025
A Large-Scale Snow Depth Retrieval Method for Alaska Based on Point-Surface Fusion and Random Forest Model,2025
Predicting Student Performance Based on Knowledge Characteristics and Learning Ability,2025
On Calibration of Prompt Learning Using Temperature Scaling,2025
A Comprehensive Survey of Fake Text Detection on Misinformation and LM-Generated Texts,2025
Analysis of Arc Re-Ignition in Vacuum Interrupter-Based HVdc Circuit Breakers,2025
Boosting Cervical Cancer Prediction Leveraging a Hybrid FT-Transformer Model,2025
Comprehensive Review on the Charging Technologies of Electric Vehicles (EV) and Their Impact on Power Grid,2025
"Enhancing Preschool Language Acquisition Through Robotic Assistants: An Evaluation of Effectiveness, Engagement, and Acceptance",2025
Improved Sliding Mode Control of Wheel PMSM Under Bounded Disturbance Rate of Change Conditions,2025
Multi-View 3D Scene Abstraction From Drone-Captured RGB Images,2025
A Low Complexity Dual-Phase Alternating Scheme is Used With the PTS Method to Reduce PAPR for B5G Systems,2025
Multi-Objective Simulated Annealing for Efficient Task Allocation in UAV-Assisted Edge Computing for Smart City Traffic Management,2025
Design and Experimental Study of a Composite Piezoelectric Stick-Slip Actuator Based on Elliptical Trajectory Motion,2025
A Network Traffic Prediction Model Based on Layered Training Graph Convolutional Network,2025
NAVA: A Network-Adaptive View-Aware Volumetric Video Streaming Framework,2025
BEVFusion With Dual Hard Instance Probing for Multimodal 3D Object Detection,2025
"A Faster, Integrated, and Trusted Certificate Authentication and Issuer Validation System Based on Blockchain",2025
Federated Reinforcement Learning in Stock Trading Execution: The FPPO Algorithm for Information Security,2025
Reconstruction and Classification of Brain Strokes Using Deep Learning-Based Microwave Imaging,2025
Multimodal Emotion Recognition: Emotion Classification Through the Integration of EEG and Facial Expressions,2025
A Special Points and Neural Network-Based Dynamic Multi-Objective Optimization Algorithm,2025
Interpretable Machine Learning Models for PISA Results in Mathematics,2025
A Modified Parallel NET (MPNET)-Based Deep Learning Technique for the Segmentation and Quantification of Visceral and Superficial Adipose Tissues of CT Scans,2025
"Machine-Learning-Based Real-Time, High-Fidelity Neutron Source Identification via Cavitation Acoustic Shock Spectra in Centrifugally Tensioned Metastable Fluid Detectors",2025
Integrating Physical and Virtual Experiences in Cultural Tourism: An Adaptive Multimodal Recommender System,2025
Self-Supervised Electrocardiograph De-Noising,2025
Improvement of Assemble-to-Order Model Processes With Process Mining: Dynamic Analysis and Hybrid Approaches,2025
Network-Scale Impact of Vegetation Loss on Coverage and Exposure for 5G Networks,2025
Early Diagnosis and Severity Assessment of Weligama Coconut Leaf Wilt Disease and Coconut Caterpillar Infestation Using Deep Learning-Based Image Processing Techniques,2025
Analysis of ChatGPT-Generated Codes Across Multiple Programming Languages,2025
Adaptive Bi-Directional RRT Algorithm for Three-Dimensional Path Planning of Unmanned Aerial Vehicles in Complex Environments,2025
Blockchain-Powered Secure and Scalable Threat Intelligence System With Graph Convolutional Autoencoder and Reinforcement Learning Feedback Loop,2025
Impact of Loads and Photovoltaic Uncertainties on Cascaded Failure in Transmission Networks of Future Power Grids,2025
Effects of Operation Prediction Sharing for Collaborative Avatar Robot,2025
Deep Learning Approaches in the Effects of Recession and FOMC Minutes on Oil Prices,2025
Optimizing Photovoltaic Array Performance Under Partial Shading Using a Golden Ratio-Based Configuration: A Comparative Analysis of 16 Configurational Variants,2025
Analysis of Melanin Concentration on Reflective Pulse Oximetry Using Monte Carlo Simulations,2025
WasDom: An Efficient Write Protection for Wasm JITed Code With ARM Domain,2025
Fault and Severity Diagnosis Using Deep Learning for Self-Organizing Networks With Imbalanced and Small Datasets,2025
Non-Linear Control of Interleaved Boost Converter Using Disturbance Observer-Based Approach,2025
EEG Transformer for Classifying Students’ Epistemic Cognition States in Educational Contexts,2025
Investigating the Effectiveness of H-Bridge in Mitigating Switch Faults of a Single-Phase Five-Level Inverter,2025
Exploring the Landscape of Programming Language Identification With Machine Learning Approaches,2025
Research on Wood Defects Feature Imbalance Optimization and Recognition,2025
New Energy Vehicles’ Technological Innovation Strategy Under Dual Credit Policy: The Role of Blockchain Adoption and Demand Information Sharing,2025
The Spatial Layout and Block Development Correlation Analysis of Tropical Island Towns Based on GIS Approaches: A Case Study of Hainan Province,2025
"VANETs Routing Optimization: Combining Message Priority, Free Nodes, and Mobility Direction",2025
Expectation-Maximization Aided Modified Weighted Sequential Energy Detector for Distributed Cooperative Spectrum Sensing,2025
A Novel Ensemble Classifier Selection Method for Software Defect Prediction,2025
Artificial Intelligence for Control in Laser-Based Additive Manufacturing: A Systematic Review,2025
Analysis of Gas Pipeline Failure Factors Based on the Novel Bayesian Network by Machine Learning Optimization,2025
Arithmetically Fast Position Transformation for View Synthesis and Depth Estimation,2025
Design of an Integrated Model for Video Summarization Using Multimodal Fusion and YOLO for Crime Scene Analysis,2025
"A Fusion Modeling Approach for Six-Phase Hybrid Excitation Synchronous Motor, Leveraging Finite-Element Analysis, and Experimental Data-Driven",2025
